SMILES,logP,fold_0,fold_1,fold_2,fold_3,fold_4
OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-4.38,train,train,train,train,val
COC(=O)c1ccccc1,-1.85,train,val,train,train,train
Cn1ccc(=O)[nH]c1=O,-0.807,train,val,train,train,train
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,-3.73,train,train,val,train,train
Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl,-6.47,train,train,train,train,val
CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-3.29,val,train,train,train,train
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.8,train,train,val,train,train
C1CC=CC1,-2.1,train,train,val,train,train
C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-1.99,train,train,train,train,val
CCCCCCCCC,-5.88,train,train,train,val,train
Oc1ccccc1Cl,-1.06,train,train,train,train,val
c1cccc2c3c(C)cc4ccccc4c3ccc12,-6.59,train,val,train,train,train
CCOc1ccccc1,-2.33,train,train,val,train,train
CCOC(=O)C=Cc1ccccc1,-3.0,val,train,train,train,train
Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,-2.484,val,train,train,train,train
Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,-3.499,train,train,train,val,train
Cc1ccc(cc1)S(=O)(=O)N,-1.74,val,train,train,train,train
CC(OC(=O)Nc1cccc(Cl)c1)C#C,-2.617,train,train,train,train,val
CCCCCC(C)C,-5.08,val,train,train,train,train
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.176,train,train,train,train,val
CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C,-3.5380000000000003,train,val,train,train,train
CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,-3.754,train,train,val,train,train
CCC(O)C(C)C,-0.7,train,train,train,train,val
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-2.3,train,train,train,train,val
CC1(C)C2CCC1(C)C(O)C2,-2.32,train,train,train,val,train
CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-4.02,val,train,train,train,train
CCCCCCC,-4.53,train,train,train,val,train
Oc1cccc2ccccc12,-2.22,train,val,train,train,train
C/C1CCCCC1\C,-4.3,train,val,train,train,train
COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O,-3.638,train,val,train,train,train
C1Cc2c3c1cccc3cc4c2ccc5ccccc54,-7.85,val,train,train,train,train
CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,-5.27,train,train,train,val,train
CCCCCC(=O)C,-1.45,train,val,train,train,train
COP(=O)(NC(C)=O)SC,0.54,val,train,train,train,train
CCCCSP(=O)(SCCCC)SCCCC,-5.14,train,train,val,train,train
c1cC2C(=O)NC(=O)C2cc1,-2.932,train,train,val,train,train
NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl,-2.68,val,train,train,train,train
CC=C(C)C,-2.56,train,val,train,train,train
Cc1ccc(C)c(C)c1,-3.31,train,train,train,train,val
Oc1cc(Cl)c(Cl)cc1Cl,-2.21,train,train,val,train,train
c1ccc2c(c1)cnc3ccccc23,-2.78,val,train,train,train,train
CCCC(C)(O)CC,-0.98,train,train,train,train,val
CCCCCCCC,-5.24,train,train,val,train,train
c1ccc2cc3ccccc3cc2c1,-6.35,val,train,train,train,train
NNc1ccccc1,0.07,train,train,train,train,val
CCC=O,0.58,train,train,train,val,train
C1CCCCCCC1,-4.15,train,val,train,train,train
O=C1NC(=O)NC(=O)C1(CC=C)CC=C,-2.077,train,train,train,val,train
ClC(Cl)Cl,-1.17,val,train,train,train,train
Sc1nccc(=O)[nH]1,-2.273,train,train,val,train,train
Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.915,train,train,train,train,val
CC1=CCCCC1,-3.27,train,train,train,train,val
CCCCC(CC)C=O,-2.13,val,train,train,train,train
COc2c1occc1c(OC)c3c(=O)cc(C)oc23,-3.0210000000000004,train,train,train,val,train
O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,-2.658,train,train,train,train,val
c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-8.0,train,val,train,train,train
CCC(CC)C=O,-1.52,train,train,train,val,train
CCCOCCC,-1.62,val,train,train,train,train
CCCCCCCCCCCCCCO,-5.84,train,train,val,train,train
Oc1c(Cl)ccc(Cl)c1Cl,-2.64,val,train,train,train,train
NC(=O)N,0.96,train,train,val,train,train
CCCC#C,-1.64,train,train,train,val,train
Brc1cccc(Br)c1,-3.54,train,train,val,train,train
CCCCCCCCCCCCCCCCCCO,-8.4,train,train,val,train,train
CC(=O)Nc1ccccc1,-1.33,val,train,train,train,train
c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,-2.7,train,val,train,train,train
c1nccc(C(=O)NN)c1,0.009,train,train,train,train,val
OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-5.46,train,val,train,train,train
CC(C)CCOC=O,-1.52,val,train,train,train,train
CC(=O)c1ccccc1,-1.28,train,train,train,train,val
c2ccc1nc(ccc1c2)c4ccc3ccccc3n4,-5.4,train,train,train,train,val
CCOP(=O)(OCC)OCC,0.43,val,train,train,train,train
CC2(C)C1CCC(C)(C1)C2=O,-1.85,train,train,train,train,val
COc2cnc1cncnc1n2,-0.91,train,train,val,train,train
ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl,-5.64,train,train,val,train,train
CC(C)N(=O)=O,-0.62,train,train,train,val,train
c1ccc2c(c1)[nH]c3ccccc32,-5.27,train,train,train,val,train
OCC(O)C(O)CO,0.7,val,train,train,train,train
CCCOC(=O)c1ccc(N)cc1,-2.452,train,val,train,train,train
CNC(=O)C=C(C)OP(=O)(OC)OC,0.6509999999999999,train,train,train,train,val
O=C1CCC(=O)N1,0.3,train,train,train,train,val
CCC(C)C(C)C,-4.28,train,train,train,train,val
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,-4.16,train,train,val,train,train
CCN2c1ncccc1N(C)C(=S)c3cccnc23,-4.634,val,train,train,train,train
O2c1ccccc1N(CC)C(=O)c3ccccc23,-3.68,val,train,train,train,train
C1CCOCC1,-0.03,train,val,train,train,train
CCCCCC#C,-3.01,train,val,train,train,train
c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O,-4.314,val,train,train,train,train
c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-7.92,val,train,train,train,train
CCOC(=O)c1ccccc1,-2.32,train,val,train,train,train
ClCC(C)C,-2.0,train,train,train,train,val
CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C,-4.3,train,train,val,train,train
CCCCCCCCCCCC(=O)OC,-4.69,train,val,train,train,train
CCCSCCC,-2.58,train,train,train,train,val
c1ccc2cc3cc4ccccc4cc3cc2c1,-8.6,train,train,train,val,train
CCCCCBr,-3.08,train,val,train,train,train
CCCC/C=C/C,-3.82,train,train,train,val,train
Cc1ncc(N(=O)=O)n1CCO,-1.26,train,train,val,train,train
CCCCCC1CCCC1,-6.08,train,val,train,train,train
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.42,val,train,train,train,train
O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.148,val,train,train,train,train
CC(Cl)(Cl)Cl,-2.0,train,train,train,train,val
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.57,train,train,train,val,train
O=C2NC(=O)C1(CCCCC1)C(=O)N2,-3.06,val,train,train,train,train
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.85,train,train,train,train,val
Cc1ccc(Br)cc1,-3.19,train,val,train,train,train
CCOCC,-0.09,train,train,train,train,val
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-4.376,train,train,val,train,train
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53,train,train,train,val,train
Cc1cc(C)c(O)c(C)c1,-2.05,train,train,val,train,train
c1ccccc1,-1.64,train,train,train,train,val
Clc1ccc(I)cc1,-4.03,train,train,train,val,train
COc1ccc(NC(=O)N(C)C)cc1Cl,-2.564,val,train,train,train,train
CC(C)N(C(=O)CCl)c1ccccc1,-2.48,train,train,train,train,val
C=Cc1ccccc1,-2.82,train,val,train,train,train
COCOC,0.48,train,train,train,train,val
Cc1ccccc1C,-2.8,train,train,train,val,train
CCC(C)O,0.47,val,train,train,train,train
Oc1ccc(O)cc1,-0.17,val,train,train,train,train
CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O,-4.955,val,train,train,train,train
C1c2ccccc2c3cc4ccccc4cc13,-8.04,val,train,train,train,train
O=C1CNC(=O)N1,-0.4,train,train,train,val,train
c1(O)cc(O)ccc1CCCCCC,-2.59,train,train,train,val,train
C=CCS(=O)SCC=C,-0.83,train,train,train,val,train
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382000000000001,train,train,val,train,train
Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-7.01,train,train,val,train,train
CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-4.71,train,train,val,train,train
O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2,-3.93,train,train,train,val,train
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.1,train,train,train,val,train
Clc1cccc(Cl)c1,-3.04,train,train,train,train,val
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.15,train,train,train,val,train
CC(C)COC=O,-1.01,train,train,train,train,val
c1ccccc1SC,-2.39,train,train,train,train,val
CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23,-4.207,train,train,train,val,train
CCCCCC,-3.84,train,val,train,train,train
COC(=O)c1cccnc1,-0.46,train,train,train,train,val
NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-3.59,train,train,val,train,train
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.82,train,train,val,train,train
CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,-4.925,train,train,train,train,val
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.15,val,train,train,train,train
c1ccc2c(c1)c3ccccc3c4ccccc24,-6.726,val,train,train,train,train
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.95,train,train,val,train,train
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.96,train,train,val,train,train
CCc1ccccn1,0.51,train,train,train,val,train
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28,train,train,val,train,train
c1ccc(cc1)c2ccccc2,-4.345,train,train,train,train,val
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl,-8.71,train,train,train,train,val
CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.364,train,train,train,val,train
CC(C)CC(C)(C)O,-0.92,train,train,val,train,train
O=C2NC(=O)C1(CCCCCC1)C(=O)N2,-3.168,train,train,train,val,train
OCC1OC(O)(CO)C(O)C1O,0.64,train,val,train,train,train
Cc1cc(C)cc(O)c1,-1.4,train,train,train,val,train
ClCC#CCOC(=O)Nc1cccc(Cl)c1,-4.37,train,train,val,train,train
CC(=O)Nc1ccc(Cl)cc1,-2.843,train,train,train,train,val
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.94,train,train,val,train,train
CCC(C)(C)C,-3.55,train,train,val,train,train
CNc1ccccc1,-1.28,train,train,val,train,train
C=CCC=C,-2.09,train,train,train,val,train
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-4.88,train,train,train,val,train
Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,-1.456,train,train,train,val,train
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-3.604,train,val,train,train,train
Oc1cccc(Cl)c1,-0.7,train,train,val,train,train
Clc1cccc(Br)c1,-3.21,train,train,train,val,train
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl,-3.05,train,val,train,train,train
O=C1NC(=O)NC(=O)C1(C)CC,-1.228,train,val,train,train,train
OCCOc1ccccc1,-0.7,train,val,train,train,train
C(c1ccccc1)c2ccccc2,-4.08,train,train,train,train,val
CCCCCC(O)CC,-1.98,train,val,train,train,train
CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,-6.78,train,train,train,val,train
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.43,train,train,train,val,train
CCCC(C)CO,-1.11,train,train,train,val,train
CCCCC(C)(C)O,-1.08,train,train,train,val,train
CCc1ccccc1,-2.77,train,train,train,train,val
O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,-2.253,train,val,train,train,train
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.317,train,train,train,train,val
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,-2.647,train,val,train,train,train
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025,train,train,train,val,train
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19,train,val,train,train,train
CCOC(=O)CC,-0.66,train,train,val,train,train
CSc1nc(NC(C)C)nc(NC(C)C)n1,-4.1,train,train,train,val,train
CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9,val,train,train,train,train
Cc1cc2ccccc2cc1C,-4.72,train,val,train,train,train
Clc1ccc(cc1)c2cc(Cl)ccc2Cl,-6.25,train,train,val,train,train
Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.39,train,val,train,train,train
NC(N)=NC#N,-0.31,train,train,val,train,train
ClC(Cl)(Cl)N(=O)=O,-2.0,train,train,val,train,train
Clc1cccc(Cl)c1c2ccccc2,-5.21,train,val,train,train,train
COc1ccc(C=O)cc1,-1.49,train,train,val,train,train
CC(=O)Nc1ccc(cc1)N(=O)=O,-2.692,train,train,val,train,train
CCCCCCC(=O)OCC,-2.74,train,train,train,val,train
CC(=O)Nc1ccc(O)cc1,-1.03,val,train,train,train,train
c2ccc1[nH]ncc1c2,-2.16,train,train,train,val,train
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,-4.31,val,train,train,train,train
Nc2nc1[nH]cnc1c(=O)[nH]2,-3.583,train,train,val,train,train
COC(=O)C,0.46,train,train,train,val,train
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O,-4.743,train,val,train,train,train
CCCC(O)C=C,-0.59,val,train,train,train,train
OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7,-3.931,train,train,train,val,train
CCCCOCCCC,-1.85,val,train,train,train,train
CCCCCCCCCCCCO,-4.8,train,train,train,val,train
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23,-3.36,train,train,train,val,train
CCCC(C)(C)O,-0.49,train,val,train,train,train
Nc1nc(=O)[nH]cc1F,-0.972,train,train,train,val,train
CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC,-3.84,train,val,train,train,train
CCCCCC(C)(C)O,-1.72,train,train,train,train,val
Cc1c(C)c(C)c(C)c(C)c1C,-5.23,train,val,train,train,train
CC(C)c1ccc(C)cc1O,-2.22,train,train,train,val,train
c2cnc1ncncc1n2,0.02,train,train,train,val,train
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-4.66,train,train,train,train,val
c2ccc1NCCc1c2,-1.04,train,train,val,train,train
O=N(=O)c1cccc2ccccc12,-3.54,train,train,train,val,train
CCC(C)C(=O)C,-0.67,train,val,train,train,train
Nc1nc(O)nc2nc[nH]c12,-3.401,train,train,train,val,train
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5,-4.445,train,train,val,train,train
CN(=O)=O,0.26,train,train,val,train,train
CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.88,train,train,val,train,train
C=CCCC=C,-2.68,train,train,train,val,train
c2ccc1[nH]ccc1c2,-1.52,val,train,train,train,train
CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.69,train,train,train,train,val
CCCCC=C,-3.23,train,train,train,val,train
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-3.79,train,train,train,val,train
CCC1CCCCC1,-4.25,train,train,val,train,train
CCCCCCCC(=O)C,-2.58,train,train,val,train,train
COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-3.88,train,train,train,train,val
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38,train,train,val,train,train
CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23,-4.114,val,train,train,train,train
CNC(=O)Oc1cccc2ccccc12,-3.224,train,val,train,train,train
C#C,0.29,train,train,train,train,val
Cc1cncc(C)c1,0.38,val,train,train,train,train
C1C=CCC=C1,-2.06,val,train,train,train,train
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518,train,train,train,train,val
CC(O)c1ccccc1,-0.92,train,train,val,train,train
CC(Cl)CCl,-1.6,train,train,train,train,val
CCCC=C(CC)C=O,-2.46,val,train,train,train,train
CCOP(=S)(OCC)SCCSCC,-4.23,train,val,train,train,train
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,-5.284,train,train,train,train,val
Clc1ccc(cc1)c2c(Cl)cccc2Cl,-6.14,train,train,train,train,val
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,-6.02,val,train,train,train,train
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.46,train,train,val,train,train
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-6.6370000000000005,train,train,train,val,train
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-3.24,train,train,train,val,train
Cc1cc(C)cc(C)c1,-3.4,val,train,train,train,train
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-5.115,train,val,train,train,train
CCCCCCCCCCCCCCCO,-6.35,train,train,train,val,train
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl,-7.39,train,val,train,train,train
O=C1NC(=O)NC(=O)C1(C)C,-1.742,train,train,train,train,val
CC(C)I,-2.09,train,train,train,train,val
O=N(=O)c1ccccc1N(=O)=O,-3.1,train,train,train,val,train
CC(C)C(=O)C,-0.12,val,train,train,train,train
CCCCCCCCCCCCCCCC,-8.4,train,train,train,val,train
CC12CCC(CC1)C(C)(C)O2,-1.74,train,train,train,train,val
Cc2cccc3sc1nncn1c23,-2.07,train,train,train,val,train
CCCCCCC(=O)C,-2.05,train,train,train,val,train
CCCCCCCCC(=O)OC,-3.38,train,val,train,train,train
Fc1ccc(F)cc1,-1.97,train,train,train,train,val
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,-2.676,train,val,train,train,train
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.68,val,train,train,train,train
CCO,1.1,train,train,val,train,train
O=C2NC(=O)C1(CCCC1)C(=O)N2,-2.349,train,train,train,val,train
c1c(NC(=O)OC(C)C(=O)NCC)cccc1,-1.83,train,val,train,train,train
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C,-5.24,train,val,train,train,train
CN(C)C(=O)NC1CCCCCCC1,-2.218,train,train,val,train,train
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.8,train,train,train,train,val
CCCCCCCCBr,-5.06,val,train,train,train,train
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-4.883,val,train,train,train,train
CN(C)c2c(C)n(C)n(c1ccccc1)c2=O,-0.364,train,train,train,val,train
CCC(O)CC,-0.24,train,train,val,train,train
Cc1ccc(cc1)N(=O)=O,-2.49,train,train,train,train,val
CC(C)CCCO,-1.14,train,train,val,train,train
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-4.57,val,train,train,train,train
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2,-4.93,train,train,train,train,val
Nc2cnn(c1ccccc1)c(=O)c2Cl,-2.878,train,val,train,train,train
CCC(C)(C)O,0.15,train,train,train,val,train
Cc1ccc(O)cc1,-0.73,train,train,train,val,train
CCOC=O,0.15,train,train,train,val,train
CN(C)c1ccccc1,-1.92,train,val,train,train,train
C1CCC2CCCCC2C1,-5.19,val,train,train,train,train
CCCCS,-2.18,train,train,val,train,train
c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-7.8,val,train,train,train,train
ClC(=C(Cl)Cl)Cl,-2.54,train,train,train,train,val
CCC(=O)CC,-0.28,val,train,train,train,train
C=CC#N,0.15,val,train,train,train,train
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.613,train,val,train,train,train
CCCCC(=O)C,-0.8,val,train,train,train,train
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.239,train,train,val,train,train
CCCCC(C)CC,-5.16,train,train,train,train,val
BrCCBr,-1.68,val,train,train,train,train
CNC(=O)Oc1ccccc1C(C)C,-2.863,val,train,train,train,train
O=C1NCCN1c2ncc(s2)N(=O)=O,-3.22,train,train,train,val,train
C1c2ccccc2c3ccc4ccccc4c13,-6.68,train,train,train,val,train
COc1ccccc1Cl,-2.46,train,val,train,train,train
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.09,train,train,train,train,val
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03,train,train,train,train,val
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-7.2,val,train,train,train,train
COC(=O)C=C,-0.22,val,train,train,train,train
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-4.89,train,val,train,train,train
N(=Nc1ccccc1)c2ccccc2,-4.45,train,train,train,train,val
CC(C)c1ccc(C)cc1,-3.77,train,train,train,val,train
Oc1c(Cl)cccc1Cl,-1.79,train,val,train,train,train
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O,0.79,train,train,train,val,train
OC1C(O)C(O)C(O)C(O)C1O,0.35,train,train,train,train,val
Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,-0.17,train,train,train,train,val
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,-2.111,train,train,val,train,train
CCC(O)(CC)CC,-0.85,train,train,train,train,val
CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,-5.41,train,val,train,train,train
Brc1ccccc1Br,-3.5,train,train,train,train,val
Oc1c(Cl)cc(Cl)cc1Cl,-2.34,train,train,val,train,train
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-5.16,train,val,train,train,train
C2c1ccccc1N(CCF)C(=O)c3ccccc23,-4.799,train,train,train,train,val
CC(C)C(=O)C(C)C,-1.3,train,train,train,val,train
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,-2.593,val,train,train,train,train
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-2.943,train,train,train,train,val
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-0.8759999999999999,train,train,train,train,val
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-4.173,train,val,train,train,train
Cc1ccc(O)cc1C,-1.38,val,train,train,train,train
O(c1ccccc1)c2ccccc2,-3.96,train,train,train,val,train
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl,-8.56,train,train,train,val,train
NC(=O)c1cccnc1,0.61,train,val,train,train,train
Sc1ccccc1,-2.12,val,train,train,train,train
CNC(=O)Oc1cc(C)cc(C)c1,-2.5810000000000004,train,train,train,train,val
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86,train,val,train,train,train
CSSC,-1.44,train,train,val,train,train
NC(=O)c1ccccc1,-0.96,val,train,train,train,train
Clc1ccccc1Br,-3.19,train,train,train,val,train
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.742,train,train,val,train,train
CCCCC(O)CC,-1.47,train,val,train,train,train
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23,-4.553999999999999,val,train,train,train,train
Oc1cc(Cl)cc(Cl)c1,-1.34,train,val,train,train,train
Cc1cccc2c1ccc3ccccc32,-5.85,train,train,train,train,val
CCCCC(CC)CO,-2.11,train,train,val,train,train
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-4.2860000000000005,train,train,val,train,train
Cc1ccccc1,-2.21,val,train,train,train,train
Clc1cccc(n1)C(Cl)(Cl)Cl,-3.76,train,train,train,val,train
C1CCC=CCC1,-3.18,train,train,val,train,train
CN(C)C(=S)SSC(=S)N(C)C,-3.9,train,train,val,train,train
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-3.2460000000000004,train,val,train,train,train
CCCCCCCCCCO,-3.63,train,train,train,val,train
CCC(C)(C)CC,-4.23,train,train,train,val,train
CNC(=O)C(C)SCCSP(=O)(OC)(OC),1.144,val,train,train,train,train
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-3.15,train,train,val,train,train
CCCC=O,-0.01,train,train,train,train,val
CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O,-4.9,train,train,train,val,train
CCCC,-2.57,val,train,train,train,train
COc1ccccc1O,-1.96,train,train,train,train,val
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4.099,train,val,train,train,train
ClC(Cl)C(Cl)(Cl)Cl,-2.6,train,val,train,train,train
CCOC(=O)c1ccccc1C(=O)OCC,-2.35,train,train,train,train,val
CC(C)CO,0.1,train,train,val,train,train
CC(C)Cc1ccccc1,-4.12,train,val,train,train,train
ICI,-2.34,train,train,train,train,val
CCCC(O)CCC,-1.4,train,val,train,train,train
CCCCCOC(=O)C,-1.89,train,train,train,val,train
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-3.37,val,train,train,train,train
CCCc1ccccc1,-3.37,train,train,val,train,train
FC(F)(Cl)C(F)(F)Cl,-2.74,train,train,train,val,train
CC=CC=O,0.32,train,val,train,train,train
CN(C)C(=O)N(C)C,0.94,train,train,train,train,val
Cc1cc(C)c(C)cc1C,-4.59,train,train,train,train,val
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.8,val,train,train,train,train
CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,-3.35,train,val,train,train,train
