SMILES,logP,fold_0,fold_1,fold_2,fold_3,fold_4
S=[SnH2],-8.4059550501,train,train,train,train,val
Clc1cccc(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4cccc5c(NC(=O)C6=Cc7ccccc7C(=N/Nc8cccc(Cl)c8Cl)\C6=O)cccc45)c1Cl,-9.227651248,train,val,train,train,train
[S--].[S--].[S--].[Bi+3].[Bi+3],-9.0983152748,train,train,val,train,train
CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)C(=O)Nc4ccccc4,-9.1969385027,train,train,val,train,train
FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-9.1359660934,train,train,train,train,val
CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)C(=O)Nc4ccc(C)cc4C,-9.2920103659,train,train,val,train,train
CCOC(=O)OCCOc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1N,-9.2195295624,val,train,train,train,train
C[Si](C)(C)O[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-9.4071737246,train,train,train,train,val
CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c2cc(Br)c(OCC(Br)CBr)c(Br)c2,-9.8164351053,train,train,train,val,train
[Ir],-9.9827617991,train,train,val,train,train
CC(C)CCCCCCCCCCCCCCCOC(=O)CC(O)C(=O)OCCCCCCCCCCCCCCCC(C)C,-7.992627598799999,train,train,train,val,train
[Co++].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O,-5.2733987051,train,train,val,train,train
CCCCCCCCCCOC(=O)C(CC)CCCC,-8.1939864578,train,train,train,train,val
CC(CCOC(=O)CC(C)CC(C)(C)C)CC(C)(C)C,-8.2779665867,train,train,train,val,train
CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC,-8.983050454099999,train,train,train,val,train
C1CO[Sb]2OCCO[Sb](O1)OCCO2,-9.0249738719,train,train,train,train,val
CCCCCCCC(=O)CC(=O)c1ccccc1,-5.8836966949,train,train,train,val,train
O=[Cr]O[Cr]=O.O=[Mn]O[Mn]=O.O=[Fe]O[Fe]=O,-8.972710915599999,train,val,train,train,train
[Si],-5.6631600565,train,train,val,train,train
Cc1cc(Cl)cc2SC(/C(=O)c12)=C/3Sc4cc(Cl)cc(C)c4C3=O,-7.9319837821,train,train,train,train,val
COc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(c1)[N+]([O-])=O,-7.9911025111,train,train,val,train,train
Cc1cc(Cc2cc(C)cc(c2O)C3(C)CCCCC3)c(O)c(c1)C4(C)CCCCC4,-8.146786216599999,train,val,train,train,train
S.[Mo],-5.8129901866,train,train,val,train,train
Brc1cc2C(=O)c3cccc4c(Br)cc5C(=O)c6cccc1c6c2c5c34,-7.6331990421,train,train,train,train,val
CC1=CC2=NC(=O)N=C2C=C1NNC3C(=O)NC(=O)NC3=O,-6.4891402338,train,train,val,train,train
Cc1ccc(Nc2nc(Nc3ccc(C)cc3)c(C#N)c(C)c2N=Nc4ccccc4C(F)(F)F)cc1,-7.7171571443,train,val,train,train,train
CN1C(=O)c2ccc3c4ccc5C(=O)N(C)C(=O)c6ccc(c7ccc(C1=O)c2c37)c4c56,-7.7185099927,train,train,train,val,train
COCCCN1C(=O)c2ccc3C(=O)n4c5ccc(C)cc5nc4c6ccc(C1=O)c2c36,-6.7715099068,train,train,train,val,train
Oc1cc2ccccc2cc1C(=O)N=NNc3cc(Cl)c(cc3Cl)c4ccc(cc4)c5cc(Cl)c(NN=NC(=O)c6cc7ccccc7cc6O)cc5Cl,-8.0871707055,val,train,train,train,train
CCCCCCCOCC(COCCCCCCC)(COCCCCCCC)COCCCCCCC,-7.94522478,train,val,train,train,train
O=[Zr]=O,-6.350325563999999,train,train,train,train,val
COc1cc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CC=C)CC=C,-7.0093328393,train,train,val,train,train
O=C1\C(Nc2ccccc12)=C/3Nc4ccccc4C3=O,-6.7197753001,train,train,train,train,val
CCCCCCCCCCCCCC(=O)OC(C)C,-6.733128222,val,train,train,train,train
CCCCCCCCCc1cccc(Nc2cccc(CCCCCCCCC)c2)c1,-7.9260469847,train,train,train,val,train
CCOC(=O)C(C#N)=C(c1ccccc1)c2ccccc2,-7.7440158853,train,train,train,train,val
CC(C)(C)c1cc(CCC(=O)OCCCCCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-8.1064832759,train,train,train,val,train
CC(C)(C)c1ccc(OP(Oc2ccc(cc2C(C)(C)C)C(C)(C)C)Oc3ccc(cc3C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C,-8.1118919859,train,train,train,val,train
COC(=O)CCN(CCC(=O)OC)c1ccc(cc1)N=Nc2c(Cl)cc(cc2Br)[N+]([O-])=O,-7.1002216252,train,train,val,train,train
COc1cc(ccc1NN=C2C=CC(=O)C=C2)N=Nc3ccc(cc3)[N+]([O-])=O,-6.9639720065,train,train,train,val,train
CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc2c(Cl)cc(cc2Cl)[N+]([O-])=O,-7.0514245951,train,train,val,train,train
CCCC(c1cc(c(O)cc1C)C(C)(C)C)c2cc(c(O)cc2C)C(C)(C)C,-7.9806713528,train,train,val,train,train
CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC,-8.2324757883,train,train,train,train,val
[Sn],-7.472430972100001,train,val,train,train,train
CCCCC(CC)COC(=O)\C=C/C(=O)OCC(CC)CCCC,-6.9758197173,train,val,train,train,train
CCN(CC)c1ccc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.1158852536,train,train,train,train,val
[Na+].C[O-].COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C#N.Cc2c(N)cccc2N,-7.1716670448,val,train,train,train,train
[O-][N+](=O)c1ccc(cc1)N=Nc2ccc(cc2)N(CCOC(=O)c3ccccc3)CCC#N,-7.1697361359,train,train,train,train,val
CCN(CC)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(NC(C)=O)c1,-8.1027530485,val,train,train,train,train
CCCCCCCCCCCC(=O)OCC(C)C,-7.9318475776,train,train,train,train,val
CCCCCCCC\C=C\CCCCCCCC(=O)OCCC(C)C,-8.0701647483,train,train,val,train,train
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[S](F)(=O)=O,-6.0423843487,train,train,train,train,val
Fc1ccc(Cc2ccc(F)cc2)cc1,-6.912156136599999,val,train,train,train,train
CC(=O)C(N=Nc1cc(ccc1Cl)C(=O)Nc2cc(ccc2Oc3ccc(Cl)cc3)C(F)(F)F)C(=O)Nc4cc(Cl)c(NC(=O)C(N=Nc5cc(ccc5Cl)C(=O)Nc6cc(ccc6Oc7ccc(Cl)cc7)C(F)(F)F)C(C)=O)cc4C,-7.6916832495,train,val,train,train,train
COC(=O)CCN(CCC(=O)OC)c1ccc(N=Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.3328313355,train,train,train,train,val
CC(Br)(CBr)COc1c(Br)cc(cc1Br)C(C)(C)c2cc(Br)c(OCC(C)(Br)CBr)c(Br)c2,-7.6864910333,train,train,train,val,train
CC(C)(C)c1ccc(OC(=O)c2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C,-7.3410901182,val,train,train,train,train
CCN(CC)c1ccc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)c1,-7.379569278300001,train,train,train,val,train
Clc1ccc(c(Cl)c1)C(=O)OOC(=O)c2ccc(Cl)cc2Cl,-8.2787650296,train,train,train,val,train
CCCCC(CC)CN(CC(CC)CCCC)CC(CC)CCCC,-8.2475792783,train,train,val,train,train
O=C1N(CCc2ccccc2)C(=O)c3ccc4c5ccc6C(=O)N(CCc7ccccc7)C(=O)c8ccc(c9ccc1c3c49)c5c68,-8.4761487948,train,val,train,train,train
CCCCCCCCCCCCCCCCCc1[nH]ccn1,-7.214642713,train,train,train,train,val
[Na+].C[O-].COC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C#N.Cc2cc(N)ccc2N=Nc3ccc(N)cc3,-7.532414871799999,train,train,val,train,train
CC(=C)C(=O)OCCCOc1ccc(cc1)C(C)(C)c2ccc(OCCCOC(=O)C(C)=C)cc2,-7.4564753884,train,train,val,train,train
CC(=O)OCCN(CCOC(C)=O)c1ccc(cc1)N=Nc2sc(cc2[N+]([O-])=O)[N+]([O-])=O,-7.547293505,train,train,val,train,train
Clc1c(Cl)c(Cl)c2C(=O)C(c3ccc4cccc(N5C(=O)c6c(Cl)c(Cl)c(Cl)c(Cl)c6C5=O)c4n3)C(=O)c2c1Cl,-7.7273960926,val,train,train,train,train
CCN(CC)c1ccc(N=Nc2c(cc(cc2C#N)[N+]([O-])=O)C#N)c(C)c1,-7.472819969600001,val,train,train,train,train
CCCCCCCCCCCCCC(=O)OCC(O)CO,-7.397875398099999,val,train,train,train,train
CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(Cl)cc4n3,-7.4876332175,train,val,train,train,train
[Cu++].[O-]c1ccccc1N=Cc2c([O-])ccc3ccccc23,-7.432469538099999,train,train,train,val,train
O=[Pb]=O,-7.325679100599999,train,train,train,train,val
CCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCC)c(c1)C(=O)OCCCCCCCCC,-6.757182205,val,train,train,train,train
CCO[Si](CC(C)CC(C)(C)C)(OCC)OCC,-6.4416841407000005,val,train,train,train,train
Cc1ccc(Cl)cc1N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(C)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7cc(Cl)ccc7C)/C5=O)cc4C,-7.678196263899999,train,train,val,train,train
O=C1c2ccccc2C(=O)c3c(Nc4nc(Nc5cccc6C(=O)c7ccccc7C(=O)c56)nc(n4)c8ccccc8)cccc13,-7.77786597,train,train,val,train,train
CNC(=O)/C(C#N)=C/1NC(c2ccccc12)=C3C(=O)NC(=O)NC3=O,-7.5280099033,train,val,train,train,train
CC\1=NN2C(=O)c3ccccc3N=C2C1=N/Nc4ccc(Cl)cc4[N+]([O-])=O,-7.5829344883,train,val,train,train,train
O=C1NC(=O)C(C(=O)N1)=C2NC(c3ccccc23)=C4C(=O)NC(=O)NC4=O,-7.5649937324,train,train,val,train,train
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-7.5165300857,train,train,train,train,val
CCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-7.534689739199999,train,train,train,val,train
[H+].[Mn++].[O-]C(=O)c1cc2ccccc2c(N=Nc3ccc4ccccc4c3[S]([O-])(=O)=O)c1[O-],-7.6770043618,train,train,train,train,val
CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,-8.6470570009,train,train,train,val,train
[Be]=O,-7.255116256,train,train,train,val,train
CCCCCC1CCC(CC1)c2ccc(CCC)cc2,-6.7725704235,train,train,train,val,train
CCC(C)(C)c1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)CC,-8.545917916,train,train,train,train,val
CC(=O)C(N=Nc1ccc(c(Cl)c1)c2ccc(N=NC(C(C)=O)C(=O)NN)c(Cl)c2)C(=O)NN,-8.7052973925,train,train,train,val,train
O=C1c2ccccc2C(=O)c3c4[nH]c5c(ccc6C(=O)c7c8[nH]c9c(ccc%10C(=O)c%11ccccc%11C(=O)c9%10)c8ccc7C(=O)c56)c4ccc13,-8.8106451034,val,train,train,train,train
[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Co++].[Co++],-8.4010988426,train,train,train,train,val
[O--].[O--].[O--].[O--].[V].[Bi+3],-8.5104350823,train,train,train,val,train
O.[O--].[O--].[O--].[Fe+3].[Fe+3],-8.2496923157,train,train,train,train,val
CCCCCCCCCCCCOC(=O)C(C)=C,-8.4055410062,train,val,train,train,train
[Nb],-7.968043762200001,train,train,train,train,val
CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C,-8.5296561698,train,train,val,train,train
Oc1ccc(Nc2ccccc2)c3C(=O)c4c(c(O)ccc4[N+]([O-])=O)C(=O)c13,-8.6461429905,train,train,train,val,train
[Na+].Oc1ccc(cc1)[S]([O-])(=O)=O,-8.3631893131,train,val,train,train,train
CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,-8.754650095399999,train,train,train,train,val
CC(C)(C)c1ccc2OC(=O)C(c2c1)c3cc(ccc3OC(=O)c4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C)C(C)(C)C,-8.848512616699999,train,train,train,val,train
[Zr++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,-8.7020121255,train,val,train,train,train
CN1C(=O)C(=N/Nc2cccc(O[S](=O)(=O)c3ccccc3)c2)\C(=C(C#N)C1=O)C,-8.782716219400001,train,val,train,train,train
[Be],-7.2558511787,train,train,train,val,train
CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC,-9.2047594175,train,val,train,train,train
[Au],-8.8172722155,train,train,train,val,train
CCCCCCCC/C=C/CCCCCCCCO[P+](=O)OCCCCCCCC\C=C\CCCCCCCC,-9.5344195865,train,val,train,train,train
O=[Ce]=O,-9.1459110865,train,train,train,val,train
Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,-9.9818960396,train,val,train,train,train
CCCCCCCCCCCCCCCCCCC1CC(=O)N(CCNCCNCCNCCN2C(=O)CC(CCCCCCCCCCCCCCCCCC)C2=O)C1=O,-10.2347171749,train,train,train,train,val
ClCc1ccc(cc1)c2ccc(CCl)cc2,-10.098913562,train,train,train,val,train
CCC(CC)O[N+]([O-])=O,-2.4522,train,val,train,train,train
Oc1cc(Br)cc(C=O)c1,-3.2502,train,train,train,val,train
[H+].[Cl-].CCOC(=O)C1(CCN(C)CC1)c2ccccc2,-1.6368,train,val,train,train,train
CCC(O)(COC(N)=O)c1ccccc1,-0.9227,train,train,train,val,train
CC(O)C(O)=O,1.0454,train,val,train,train,train
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,-4.8789,train,val,train,train,train
OC(=O)c1c(Cl)cccc1Cl,-1.1309,val,train,train,train,train
OC(=O)c1c(Cl)ccc(Cl)c1Cl,-1.4666,train,train,val,train,train
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,-2.6758,train,train,val,train,train
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,-3.9208,train,train,train,train,val
Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+]([O-])=O,-5.3106,train,val,train,train,train
NCCc1c[nH]c2ccc(O)cc12,-0.945,train,train,train,val,train
OC(=O)c1cc(Cl)c(Cl)cc1Cl,-2.4446,val,train,train,train,train
OC(=O)c1ccc(Cl)cc1Cl,-2.6003,train,train,train,val,train
BrC1=CNC(=O)NC1=O,-2.3698,train,train,train,val,train
CNC[C@H](O)c1ccc(O)c(O)c1.O[C@H]([C@@H](O)C(O)=O)C(O)=O,0.0,train,train,train,val,train
CNC[C@H](O)c1ccc(O)c(O)c1,-3.0077,train,train,train,train,val
CCCC1=CC(=O)NC(=S)N1,-2.1504,train,val,train,train,train
CN(CCCl)CCCl,-1.1141,train,train,train,val,train
CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C,-4.8041,train,train,train,train,val
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,-4.2773,train,train,train,train,val
S=[P](N1CC1)(N2CC2)N3CC3,0.0018,val,train,train,train,train
CO[P](=O)(OC)C(O)C(Cl)(Cl)Cl,-0.3315,train,train,train,val,train
NC(CS)C(O)=O,0.3597,train,train,train,train,val
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl,-6.5052,train,val,train,train,train
CN1CCC[C@H]1c2cccnc2,0.7898,train,train,val,train,train
OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-2.2481,train,train,val,train,train
CN(C)c1ccc(cc1)N=Nc2cccc(C)c2,-5.7769,train,train,train,train,val
CC(C)O[P](F)(=O)OC(C)C,-1.0777,train,val,train,train,train
CC1=CC(=O)NC(=S)N1,-2.4259,val,train,train,train,train
NCCCC(O)=O,1.1006,val,train,train,train,train
C[C@@]12[C@H]3CC[C@H](O3)[C@]1(C)C(=O)OC2=O,-3.8156,train,train,train,train,val
Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O,0.2948,train,val,train,train,train
CCO[P](=S)(OCC)Oc1ccc2C(=C(Cl)C(=O)Oc2c1)C,-5.3835,train,val,train,train,train
NCCCCC(N)C(O)=O,0.8351,train,train,train,val,train
OCC(O)CO[P](O)(O)=O,0.7643,train,train,train,val,train
C=CCN=C=S,-1.6953,train,val,train,train,train
CN(C)N,1.2211,train,val,train,train,train
CCOC(=O)C1(CCN(C)CC1)c2ccccc2,-1.8861,train,train,train,val,train
OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO,0.6353,train,train,train,train,val
OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.7878,train,train,train,train,val
CC(O)CO,1.1186,train,train,train,val,train
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,-4.4192,val,train,train,train,train
NC(N)=N[S](=O)(=O)c1ccc(N)cc1,-1.9885,train,train,train,val,train
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.8644,train,train,train,val,train
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-5.3669,train,train,train,train,val
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@H]2O,-4.8441,train,train,train,val,train
CN=C1CN(O)C(=C2C=C(Cl)C=CC2=N1)c3ccccc3,-2.1757,val,train,train,train,train
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-4.3979,train,val,train,train,train
CCN(CC)C(=O)c1cccnc1,0.7490000000000001,train,train,train,val,train
O=C1Nc2ccccc2C=C1,-2.1394,train,val,train,train,train
Nc1ccc(cc1)[S](=O)(=O)Nc2cnc3ccccc3n2,-4.6026,train,val,train,train,train
[Cl-].Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,0.2207,val,train,train,train,train
Cc1ccccc1OCC(O)CO,-1.1887,train,train,train,train,val
Cc1cc(O)ccc1Cl,-1.5704,val,train,train,train,train
CSCCC(N)C(O)=O,-0.6593,train,train,train,val,train
OCC(S)CS,-0.1547,train,train,train,train,val
OCC1OC(O[P](O)(O)=O)C(O)C(O)C1O,0.5848,train,train,train,train,val
O=NN1CCOCC1,0.9351,train,train,train,train,val
NC(Cc1ccc(O)c(O)c1)C(O)=O,-1.5959,train,train,val,train,train
NCCCCCC(O)=O,0.5854,train,train,train,val,train
CC(N)=O,1.5808,train,val,train,train,train
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O,-3.284,train,train,train,val,train
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-6.2908,train,train,train,train,val
COc1ccc2Sc3ccccc3N(C[C@H](C)CN(C)C)c2c1,-4.2155,val,train,train,train,train
Cc1cccc(Nc2ccccc2C(O)=O)c1C,-4.0815,train,val,train,train,train
[Cl-].CN(C)c1ccc2nc3ccc(cc3[s+]c2c1)N(C)C,-0.8655,train,train,val,train,train
[Cl-].COC(C[Hg+])CNC(N)=O,-1.5235,val,train,train,train,train
CC(C)(N)C(O)=O,0.2453,train,train,train,train,val
C/C=C(/C)C(=O)O[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(O)C[C@H](O)[C@@]6(O)[C@@H](CN7C[C@@H](C)CC[C@H]7[C@@]6(C)O)[C@]5(O)C[C@]24O[C@]13O,-3.0163,train,train,train,train,val
[Na+].[O-]C(=O)CF,1.0452,train,train,train,train,val
COC(=O)C1=CCCN(C)C1,0.8091,train,train,train,val,train
CNC(=O)Oc1cccc(c1)C(C)C,-3.3567,train,val,train,train,train
C[NH+]1CC[C@@]23C4Oc5c(O)ccc(C[C@H]1[C@H]2C=C[C@H]4O)c35.C[NH+]6CC[C@@]78C9Oc%10c(O)ccc(C[C@H]6[C@H]7C=C[C@H]9O)c8%10.[O-][S]([O-])(=O)=O,-1.0157,train,val,train,train,train
CCC(C)C(C)(COC(N)=O)COC(N)=O,-2.366,train,train,train,val,train
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O,-0.9482,train,train,val,train,train
[H+].[Cl-].Cc1ncc(CO)c(C=O)c1O,0.3901,train,train,train,val,train
N[C@@H](Cc1cc(I)c(O)c(I)c1)C(O)=O,-2.8583,train,train,val,train,train
c1cnc2c(c1)ccc3cccnc23,-1.826,train,train,val,train,train
Cc1ncc(CO)c(C=O)c1O,0.4758,train,train,train,train,val
CC(=O)N/N=C/c1oc(cc1)[N+]([O-])=O,-2.5958,train,train,train,val,train
CC(C)=O,1.236,train,train,train,val,train
C[S](C)=O,1.1072,train,train,train,train,val
CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3,-3.6687,val,train,train,train,train
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,-4.6271,train,train,train,val,train
O=C1N=CNc2nc[nH]c12,-2.2888,train,train,train,train,val
OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O,0.3577,train,val,train,train,train
Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,-3.4634,train,train,train,val,train
[O-][N+](=O)c1ccc(F)c(c1)[N+]([O-])=O,-2.6677,train,train,train,train,val
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,-1.6695,train,val,train,train,train
NC(Cc1[nH]cnc1)C(O)=O,-0.5314,val,train,train,train,train
NC1=CC=NC(=O)N1,-1.1426,train,train,train,val,train
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4,-5.2926,train,train,train,train,val
[Na+].CC(O)C([O-])=O,0.9505,train,val,train,train,train
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,-6.5386,train,train,train,val,train
Oc1ccc2C(=O)c3ccccc3C(=O)c2c1O,-2.7785,train,train,val,train,train
Nc1ncnc2nc[nH]c12,-2.1179,train,train,train,val,train
N[S](=O)(=O)c1cc2c(NC(Cc3ccccc3)N[S]2(=O)=O)cc1C(F)(F)F,-3.5913,train,val,train,train,train
CCC1NC(=O)c2cc(c(Cl)cc2N1)[S](N)(=O)=O,-3.2859,train,train,train,val,train
C,-2.8629,val,train,train,train,train
C#N,1.5682,train,train,train,train,val
CC#C,-1.0417,train,train,val,train,train
CCN,1.346,train,train,train,val,train
ON=C,0.5768,train,train,train,val,train
C1CO1,1.356,train,train,train,train,val
BrC(Br)Br,-1.9113,train,val,train,train,train
CC(C)I,-2.0843,train,train,train,train,val
CC(C)N,1.2283,train,train,train,train,val
IC(I)I,-3.5952,train,train,train,val,train
CC1CN1,1.2434,train,train,val,train,train
C[As](C)(O)=O,1.1612,train,train,train,train,val
CC(C)(O)C#N,1.07,val,train,train,train,train
FC(F)(F)CCl,-1.1098,val,train,train,train,train
[O-]C(=O)C(Br)(Br)Br,-0.1713,train,train,train,train,val
CC(=O)C(C)(C)C,-0.7219,train,train,val,train,train
CC(Cl)(Cl)C(O)=O,0.5455,val,train,train,train,train
CC(O)C(Cl)(Cl)Cl,-0.7574,train,val,train,train,train
OC(=O)C(F)(F)Cl,0.8845,train,val,train,train,train
FC(F)(Cl)C(Cl)(Cl)Cl,-3.3093,train,val,train,train,train
FC(Cl)(Cl)C(F)(Cl)Cl,-3.2301,train,train,train,train,val
CC1(C)C2CCC1(C)C(=O)C2,-1.9784,train,val,train,train,train
OC1(C(=O)NC(=O)NC1=O)C2(O)C(=O)NC(=O)NC2=O,-1.9942,train,val,train,train,train
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,-4.3158,train,train,train,train,val
CC(C)(CO)[N+]([O-])=O,1.4681,train,train,val,train,train
CC(Cl)C(Cl)(Cl)C(O)O,-0.8666,train,train,val,train,train
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.3168,train,val,train,train,train
COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,-1.5219999999999998,train,val,train,train,train
CCOc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,-2.079,train,train,val,train,train
Cc1cc(ccc1N)C(O)(c2ccc(N)cc2)c3ccc(N)cc3,-3.0272,val,train,train,train,train
OC(c1ccccc1)(c2ccccc2)c3ccccc3,-2.2596,train,val,train,train,train
CC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2.4581,train,train,train,val,train
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,-2.9008,train,val,train,train,train
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,-2.1193,train,train,train,train,val
N[S](=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-3.4507,train,train,train,val,train
CC(CO)(CO)[N+]([O-])=O,0.7724,train,val,train,train,train
CCC(C)(O)CC,-0.38,train,train,val,train,train
CCO[P](=O)(C#N)N(C)C,-0.2186,train,train,val,train,train
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,-4.9058,train,train,train,val,train
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,-0.6285,train,val,train,train,train
CCC(CO)(CO)CO,0.8723,train,val,train,train,train
[O-][N+](=O)OCC(CO[N+]([O-])=O)(CO[N+]([O-])=O)CO[N+]([O-])=O,-3.8664,train,train,train,val,train
